tid,survivors,spans,dropped,feasible,recon_ns
9228ab9f4f59246c,423,559,136,1,16660056
927a5a37644cfa96,743,963,220,1,17082926
92d63fb1ec4f2b81,262,299,37,1,4194980
934b36c594c6c6cf,36,47,11,1,926415
93af1ec78531d2ab,297,350,53,1,8097747
93c86583bf69d002,247,279,32,1,3764424
93fcfa8aed07024f,92,131,39,1,2875469
947f1667aeddf2c6,949,1244,295,1,24373505
94a1dcea5ac176fa,397,491,94,1,7410810
94ce6e0f4516afac,166,180,14,1,1957310
9518e75bf7f2ab21,114,149,35,1,2949307
954ae064a1c2db1d,9,12,3,1,437254
95893f5998e390f8,40,49,9,1,789026
95a56cda065b88f8,4,6,2,1,156210
95c267ce87d6a68a,88,121,33,1,2885193
966b95fcdf8394ac,102,125,23,1,1740727
979e630eb1fe1c10,27,38,11,1,584630
97c51bdc4bb64bfa,89,120,31,1,2121212
981048385d674779,234,292,58,1,6739858
98229dde65f99068,101,131,30,1,2667639
98f5bb6114730dfe,538,670,132,1,11952048
9991c96bbe3656cc,2,3,1,1,157565
999d1c53c6580832,334,380,46,1,5468889
9a464a32b99267bb,25,35,10,1,1099228
9ab2aff4b433912b,151,167,16,1,2133513
9abb004727cfb1b9,37,50,13,1,805045
9ad73ef9ba96f07b,570,715,145,1,18294517
9af8cc6c5ddf2a56,200,211,11,1,6362422
9949d87b37b1af19,11462,13863,2401,1,458195485
9b55a96b7a5f01c7,223,273,50,1,4475414
9b7278eeae178a15,257,281,24,1,3958374
9baed48684aeafb3,31,44,13,1,898653
9bdaa83a7be6c86e,5,6,1,1,239289
9bf04b33ded5dbdd,82,108,26,1,1836134
9c3817027d24740b,3,3,0,0,101814
9c3a31d24e4b8931,231,257,26,1,5008685
9c489390d0872272,525,734,209,1,16733293
9c67521c46e10ed4,345,388,43,1,5187979
9c967c8fa93ec1cf,197,211,14,1,2212437
9d12a1f3a044443d,199,211,12,1,2469801
9d1917b9f9affbbf,97,135,38,1,2441876
9d1c7bbf92ca30b3,47,60,13,1,966391
9d50c27fe8492d63,102,137,35,1,3987668
9de412da819de443,311,356,45,1,4407265
9e4272a90877bd7c,36,49,13,1,1378242
9e8bb3d96d784633,132,166,34,1,2759028
9fadd62d4dd30c4a,45,57,12,1,907647
9fb6cd0354cf351a,211,228,17,1,2276675
9fd0fe4a56a41894,270,294,24,1,3297439
9ffa498b6c2c0910,662,887,225,1,18338917
a02b9622820d0b41,28,38,10,1,648164
a03b34c659ad42ad,324,365,41,1,6287646
a0a198f5abde5c7d,335,395,60,1,9127306
a0e7a92e11f24d34,47,64,17,1,1078858
a10c1c72b6a209ea,92,138,46,1,2526763
a1731d09aefa7870,146,175,29,1,2200694
a1e7eced98c0f3bc,39,48,9,1,899036
a1ea7e437c60c67c,284,318,34,1,6361515
a1efb04b1285e116,267,291,24,1,3331999
a2255040597f5c4d,645,839,194,1,16311446
a24d43ca044855d1,274,299,25,1,3979378
a25b8f328acf06ea,95,119,24,1,2191283
a2698dfc25ca27fd,217,231,14,1,2466881
a2a2a09e8dc6e273,299,359,60,1,5126991
a29a39ae88a7f793,833,1041,208,1,21335856
a31bc7327a150a21,88,129,41,1,2045552
a33188bd2c051057,261,313,52,1,4068688
a3658115784f7c65,36,49,13,1,1287198
a391b44df4c86154,2342,3156,814,1,77038060
a425cb3a83e76827,1280,1649,369,1,35635383
a4ff71afec419920,427,536,109,1,8737351
a5165db4223a905a,188,198,10,1,2987651
a53117eb1d4b2fc7,253,283,30,1,3356420
a5413c1504408798,3,4,1,1,120553
a588755dbe032344,189,197,8,1,2708099
a50ab2cc3c5c386a,2835,3759,924,1,92164540
a5fb276dce6d8453,1164,1653,489,1,35426626
a6b0f65519637ce8,494,613,119,1,11158118
a7c01774b98531d2,105,154,49,1,2852165
a7ca16bdab818b3c,96,133,37,1,2424044
a7d611882c788b96,381,450,69,1,7704647
a84cb1b8e6866088,252,283,31,1,3203003
a83224b96467ef36,1190,1642,452,1,35909049
a8a0370d8e200b02,188,199,11,1,1921475
a8e93ed39e941362,1554,1730,176,1,30734916
a91b5ff9d1074ac3,42,51,9,1,740404
a92d3398218dcac9,265,323,58,1,7473861
aa090225ec2c1526,120,159,39,1,2687095
aa28befa21ff7a93,92,121,29,1,1708940
aa5af5666f67af5b,126,161,35,1,2628971
aa7d632054664681,209,235,26,1,2597788
aa8e1db57b23d2e9,15,23,8,1,464613
aa9f7eaadec65d9c,3,3,0,0,94499
abc10ab9b155865c,180,197,17,1,4738847
abfca884df0550b2,9,13,4,1,267054
abf9453b5d0d099e,193,198,5,1,4197326
ac471c05576829ee,253,323,70,1,5800898
ac809c2ac044c2ed,320,354,34,1,9867077
acc920d6d1d17d3b,3,6,3,1,185180
acd13c8d71ca909e,327,382,55,1,6480646
acfcbabc2beffcbd,164,200,36,1,3046453
ad0adae69e3badc5,805,1057,252,1,21653783
acf101d5d0222cca,1414,1898,484,1,39824347
ad3f72ba94f8e487,672,909,237,1,19813304
adee9a14903b8bf4,525,744,219,1,12238751
ae39818833086f96,192,199,7,1,1839998
ae5cee7b26fc0f32,35,49,14,1,823850
ae84b15d7868896a,114,149,35,1,2518544
af148bfff97ad2b9,189,195,6,1,1786203
af21218faf4f69d5,34,48,14,1,1000751
b05b291c22aae1c7,87,119,32,1,3872992
b0904fb573994f54,81,106,25,1,1915562
b07dd7a1288d6507,575,781,206,1,16573823
b12649bb4aef3d7f,107,132,25,1,2180147
b197fd80d2acd5df,252,280,28,1,5395237
b1d58db725581f6d,13,17,4,1,328242
b2483f3994ae18c5,2204,2889,685,1,61195537
b29f040083de6739,188,195,7,1,1908220
b31041a809ac7bcb,283,346,63,1,7556779
b3916be3d023afa3,89,119,30,1,1944669
b3ecb1aaef3b4a45,200,214,14,1,3846768
b3f1e25272499fdb,188,254,66,1,4971229
b4a3badd571ce711,94,127,33,1,4308794
b4ae8708ca711e1b,249,270,21,1,3023005
b4baeb606eb16b0f,73,100,27,1,1659781
b53537f52dff80ca,43,49,6,1,724499
b6572c47cec40c8f,4,6,2,1,146201
b66c791217e46d52,788,1135,347,1,22078343
b690ed196c99612f,876,1225,349,1,25224347
b73bf96282272ad4,60,90,30,1,1733111
b779298283255829,199,207,8,1,3435939
b790f3be71bb8e58,189,197,8,1,3280943
b78b7c1fa3dba243,1133,1524,391,1,31467061
b7c19d78eae6df67,974,1249,275,1,21812392
b84b3701e945f37b,798,1046,248,1,19660131
b86633305f8d595b,135,154,19,1,4733057
b8225f5173ce14a9,2697,3629,932,1,90245047
b99e78763fba0972,3,3,0,0,105011
b9be3e44a12d7058,726,899,173,1,17766671
ba01dd480eeb1f39,282,323,41,1,4145917
ba32376279badad0,299,419,120,1,9317670
ba83d9432da66873,27,38,11,1,609109
baa0c67dbc47d418,94,133,39,1,2341523
baaac84551e79b23,26,34,8,1,595210
baf4e66aad1b6c28,164,179,15,1,4395611
bafde1707ffee234,14,21,7,1,579358
bb127d73593b3f18,475,593,118,1,8551276
bb65e508cf40b76a,90,124,34,1,3468012
bba15bd6359a4714,43,57,14,1,2593250
bbf7af0a09ebf7c7,112,144,32,1,2140852
bb71f3356b41e36e,3065,4279,1214,1,109564996
bc35b407fb99bef4,365,431,66,1,7465574
bc6160462d5811d0,16,20,4,1,414872
bce2f1b0b3fa6d25,139,197,58,1,4310069
bd3c4df37a4b11b8,1476,1875,399,1,45410121
bdb7f19ed2fd989b,28,38,10,1,667407
bdf81493cca4e824,22,35,13,1,679793
be03d03eef578564,1087,1249,162,1,31299600
be42f1fb2f68e27c,246,272,26,1,7541532
be66697c5876bae0,966,1364,398,1,29398019
bd5e011da43aa137,6682,8777,2095,1,308922290
be584648fbe56d94,1930,2756,826,1,90331256
bf06a27f6efa224d,191,200,9,1,1901486
bf190b9282ac0725,267,292,25,1,6112778
bf3224de95ae851c,123,169,46,1,3024924
bf9461ba555be724,268,294,26,1,3633399
bfb93a76b6e50c61,267,298,31,1,4299591
c04839d12a6823c3,100,133,33,1,2354575
c0753e3d49656b9d,913,1182,269,1,22704170
c0d1410bc3a09568,220,259,39,1,3876082
c143a28a9506680b,26,35,9,1,614011
c145528f61dc3cc1,141,183,42,1,2675191
c1803a728cadf8e2,86,111,25,1,1951263
c13e5754d2bf5a43,3155,4301,1146,1,124101446
c245b0a3cd2ffc90,164,197,33,1,3315055
c2991b311960cd10,253,285,32,1,3563986
c2a81ac45e58bfdf,100,124,24,1,2118573
c2c20b09516c302b,229,255,26,1,2901913
c3131dd78f50b9a4,171,236,65,1,3754129
c34715c410a263fd,39,49,10,1,1533004
c374a4f45bacd3c1,6,7,1,1,156714
c3bebcb8fe088a6e,65,81,16,1,1331115
c41e2e3f8bb8bbc7,133,147,14,1,1739008
c43515a896b13a9e,2,3,1,1,151514
c43db6bad5dbb55e,36,47,11,1,978454
c47184ec7e4d9b04,461,646,185,1,14066996
c4e4fcac05c0d8b9,104,141,37,1,2467439
c4f7cc3dd3c5f074,302,440,138,1,7122309
c525a0b41cda9182,18,23,5,1,405588
c527a21d2896d6e0,36,49,13,1,864791
c51da61b8724be35,211,245,34,1,3155855
c5666f7bba1b4585,319,360,41,1,5161287
c577115c3fbac7dc,2,3,1,1,155856
c575e1a89939dcf3,263,281,18,1,3880330
c60422b226d34b56,37,65,28,1,2364496
c69d874a5f15d709,488,632,144,1,17841163
c6fba769f904cd36,402,452,50,1,8768534
c703cec281c70e87,714,982,268,1,33616355
c71ce81383e6f3b8,296,332,36,1,4386591
c73366d0b373cefd,558,709,151,1,11074144
c74c54a54879dfe6,311,364,53,1,4266175
c770de50aea29e83,195,206,11,1,2066306
c783ddecda5f8c8f,31,46,15,1,691721
c7b6109e5d0aae6b,392,452,60,1,7104831
c80d7dddefd2f74f,848,1151,303,1,24573693
c8df23eace4ef431,986,1299,313,1,26330960
c92ff6c681789734,195,206,11,1,2049837
c9527d7e7bba6ed4,176,212,36,1,4868540
c8f0b254b72ecee0,2411,3225,814,1,84430479
c95a4589e6df8208,717,934,217,1,18384831
c89d7a78fe15ac55,3627,4979,1352,1,177532831
c9af43f9b01510c1,203,217,14,1,2354949
c9ade2268cc542a7,248,321,73,1,5323862
c9bf02ee2ac11925,1029,1461,432,1,31309579
c9e6e411dd7713a6,1016,1300,284,1,24140363
cb83a610f15eceeb,288,347,59,1,8798518
cb7325221ceeb288,431,525,94,1,10964882
cb6b9bde2fe31dd1,1226,1425,199,1,51102880
cc84623090915f4f,89,119,30,1,5786291
cc9100fa4e1b6434,27,32,5,1,956359
cc8a005e07f3d432,275,358,83,1,6626751
cc7809dfaf24df57,1125,1562,437,1,41303265
ccf34aa813f6f31f,91,122,31,1,2709531
cd34feec59ada84f,125,149,24,1,6673915
ce432d3a2850e4de,10,13,3,1,319866
ce50fd12278f07ae,688,883,195,1,20872403
ce5fc1f9ef873093,1385,1866,481,1,49307770
cedeafc8f44ef6ca,6,9,3,1,267582
cf05252ad728dc25,290,337,47,1,4646159
cf4f5ad88a4deff3,1203,1561,358,1,35143503
d0044e42b7692e22,120,140,20,1,2312620
d0207673a4b5a0af,255,287,32,1,5938884
d01bc03242cba4b6,786,1123,337,1,34717675
cfd30e04ba152ccb,2640,3734,1094,1,112138770
d063db8189fb3243,147,211,64,1,4923383
d08411ac3e656e25,8,11,3,1,227119
cb1d97ab888d9a6a,14773,19541,4768,1,1225929487
d0b7ee82ed065c66,215,279,64,1,8528691
d0d33c46848edaac,105,136,31,1,2868665
d0d93be2e817af68,212,228,16,1,2932110
d1108249a70cbfc1,89,119,30,1,2023163
d1f58c3c7738b922,871,1216,345,1,24354140
d2417ce7ebc6f20b,243,261,18,1,3374905
d235e59094fefb6a,702,1004,302,1,19954621
d295914db5445bc7,101,139,38,1,2333350
d2a381dbf93e1396,198,206,8,1,1964675
d2bd719124fa0e4b,6,7,1,1,279209
d318f4945934359d,78,90,12,1,1596547
d30318d4bf5f99ab,1434,1892,458,1,41507664
d36c4d99cf5a608f,411,508,97,1,9250109
d3c83ebbfc0e35de,4,8,4,1,225834
d43e4913be171578,182,238,56,1,4290467
d47c8a280987e00f,76,98,22,1,1761831
d487d0c448c11f96,154,192,38,1,2579500
d4a948a747e0fca0,266,309,43,1,4288942
d4ad78076bc24848,302,372,70,1,7263398
d4c2cbaebb43d496,191,262,71,1,4129518
d4e9192fd73786c4,706,894,188,1,18722203
d4fc1064da3aec13,815,1058,243,1,22454422
d500f64db15b4c60,544,755,211,1,15917359
d5a36c7516498906,277,313,36,1,3683698
d5cd14d7ab55d1ae,39,49,10,1,895005
d5ab3ca0a252f65b,929,1206,277,1,30025181
d5f6b5b6e2ad69f7,332,391,59,1,7328944
d60877c10838f9d8,101,124,23,1,2040068
d604cd79373c6150,820,1103,283,1,23559988
d6f400eeae0232de,294,351,57,1,5832859
d713f4da62d23ee1,699,937,238,1,22855035
d74cf71c972603e5,204,217,13,1,2247231
d79cd870afc24fcb,96,134,38,1,1988126
d7f3e0a1ace640f9,216,229,13,1,5521750
d843c8aec20c1dc1,171,224,53,1,4257933
d8b1fc90acc33f18,181,187,6,1,3180865
d74a8b835bb55fbc,8424,10254,1830,1,316509244
d91096034f7a90d2,484,661,177,1,13122997
d925f6c9960d0d57,108,132,24,1,2149128
d9293dcb10d866c2,211,226,15,1,2500162
d9804cb308aeb88c,468,598,130,1,12560876
da329ae9fdece54a,123,151,28,1,2597217
da41dae602d56bbd,111,161,50,1,2493588
da815bdce686bc4e,69,79,10,1,1403615
dacd2ddffaaaf497,393,477,84,1,10177875
dae91563c08ac9ab,309,350,41,1,4801520
dbd11b52b77249da,115,140,25,1,2852202
d9823359fedfa52c,9706,12388,2682,1,477983744
dbf887e93c108bb1,3,3,0,0,106156
dbd5310b1a59d02f,2015,2617,602,1,60421468
dc2700bf77797aff,89,130,41,1,2529266
dc6d24c8a81e7af2,9,11,2,1,259653
dce61311c18a0034,24,34,10,1,550151
dca8679afdd06993,2705,3816,1111,1,101666092
ddd141c9a0574fda,366,416,50,1,6625402
de36573028ae7c57,226,327,101,1,5354774
de56928900d4f157,122,152,30,1,4892819
dea0171b6ea2ca2e,4,6,2,1,149809
df8b36ee17afe57b,258,289,31,1,3252086
dfd481b6f13e8127,490,703,213,1,13924405
dffccd7b1a94594c,191,202,11,1,2419626
dfffcf8995bac57b,262,291,29,1,4749563
e06fc7504de840c1,41,51,10,1,921482
e07daed2ae3d0df3,247,355,108,1,7139479
e1e59295466eba70,83,119,36,1,2303019
e207e02c114c6739,246,278,32,1,4762594
e28553050237da3f,33,42,9,1,1172692
e2839ba4a17444f8,652,842,190,1,19167670
e2bd91c5e0228a0c,349,415,66,1,9930486
e2df2286f5d947dd,185,187,2,1,1721265
e2ba6e087fa2c571,776,1133,357,1,23105704
e2bb0395e95aa2d4,1000,1378,378,1,33123664
e2e534b4de81aaff,256,289,33,1,3962522
e3544cd2813bf045,183,188,5,1,3277352
e35384cd3895a2f7,1961,2689,728,1,61816746
e456f00785f2ffce,232,285,53,1,5294575
e460a61d1c44fea8,380,451,71,1,10130513
e487c9893c502a38,447,538,91,1,10602194
e510e3177181d7c0,47,56,9,1,917859
e4c4948254a23301,1520,1977,457,1,54684997
e56416c36bc779db,959,1390,431,1,29168504
e5ac2d486469f986,201,254,53,1,4556834
e5e7daddd598111e,10,13,3,1,296205
e634bcd42d988ee6,4,6,2,1,194494
e644e6072b9ef326,256,293,37,1,6458189
e64e72a0d9b0e11c,203,210,7,1,2116641
e65897b32bdb88c6,418,567,149,1,12115068
e65d2caf9526483f,490,668,178,1,13763572
e663dc9f18af66b8,435,569,134,1,9287364
e698d0709dcee0b9,814,1068,254,1,19479072
e700bdd7e9cc9e67,653,771,118,1,12911930
e708d21823d8460f,297,362,65,1,9844196
e6edcda4aafb7bcd,1985,2620,635,1,64375941
e77ae1295c26ee7b,13,19,6,1,336267
e7dc1fb1933e3f38,164,247,83,1,4255122
e8120d17d3f6424e,30,36,6,1,703454
e81251ff43530914,149,176,27,1,3022842
e87a072065556796,3,3,0,0,100082
e8a284112ef91565,1325,1863,538,1,47657992
e9109bbd471ce27a,227,292,65,1,5723923
e93f88b1749409d9,99,143,44,1,2072687
e797ee66079d429b,6687,8907,2220,1,379417716
e966ecee5bd0241a,33,44,11,1,870450
e9b3591d094bd056,223,252,29,1,3225419
e9c795f1637669bf,336,401,65,1,9162191
eaa6ee8867982db8,560,760,200,1,15284353
eb84d44e73a9adb4,89,112,23,1,1821517
ebae1369f483afad,184,187,3,1,3225555
ebfa56a03619aca6,25,35,10,1,611408
ec01a2b721e344a7,34,48,14,1,898476
ec3695e2bd64a2ea,23,38,15,1,786561
ec6bb6d8aea870f7,2,3,1,1,141070
ec786a81d2dcd286,415,527,112,1,11366148
eca4640055bc8819,89,114,25,1,1927829
ecb22a596f9c43b8,277,299,22,1,5904454
edb64f44a2bc5ce5,523,669,146,1,14379045
ef04028ba6c06383,622,879,257,1,18571132
ef73c8fcfef792ac,587,806,219,1,13674083
efee3e4b39fea721,210,228,18,1,4150829
f010fc73b1a839c4,3,3,0,0,105214
effca02264b43f57,5395,7018,1623,1,186300360
f12e564a90d49d6c,507,704,197,1,14894920
f1b6228195892c8d,23,31,8,1,557412
f1ca3040396548a6,182,218,36,1,3872488
f243c4912cb59ee8,194,200,6,1,3319691
f26af8634bf18b9b,85,131,46,1,2272577
f2d4887b5aae9bab,34,47,13,1,2672899
f2d47f48268b1742,908,1302,394,1,25736597
f311538599c20ea6,209,229,20,1,2901705
f3e59a69d00c4903,16,20,4,1,353294
f3f552ef881a1580,387,459,72,1,10049186
f49ff80d10de165b,240,269,29,1,3146538
f4b1def3b35e2b1d,5,6,1,1,123870
f4cf2668824bfdb2,381,467,86,1,9363576
f4b57ab04ff469af,1030,1331,301,1,27749071
f536c1bc50b53ea0,247,283,36,1,7065880
f54272d9dc873c33,727,1052,325,1,21959183
f574c567e09230d6,249,284,35,1,4009053
f565b0eb5c3ca992,633,884,251,1,18036182
f57db07e2c0c5b1e,100,134,34,1,2560466
f5e2898da13fe775,207,223,16,1,2207228
f6073c513acee67e,93,119,26,1,2145490
f608b0211607284d,586,758,172,1,14616219
f6a9c6c327a5651b,812,1039,227,1,19308119
f732dda8d9c2f1c6,339,410,71,1,6213347
f781d239b39fcf7c,4,6,2,1,173019
f7865682a165f643,463,576,113,1,7977929
f7d2e7c3ba59dd1e,258,278,20,1,3290748
f8314b32ea1d5f7e,5,9,4,1,245967
f8362b7ac66a9159,122,123,1,1,1081164
f83559100acc2d14,362,414,52,1,8409006
f89273b86c329a0a,955,1196,241,1,23829929
f88318b72fd49bc3,1073,1492,419,1,51626507
f8c5d758353b421c,530,719,189,1,17924674
f9002d394e501ff6,2,3,1,1,129736
f912ba5fc6572300,23,39,16,1,2135765
f9409bc061ff56bd,2212,2854,642,1,66253513
f9e495e01646c891,297,345,48,1,4721898
fa26c86747a69915,146,205,59,1,3352755
fa2cd9c32804356a,102,159,57,1,2899810
fa9cb4285d2c3c9c,29,40,11,1,724843
faa0fa9b8b94a4d1,222,285,63,1,5639038
fa7f4fd5a79c48cf,1020,1411,391,1,30605457
fb20de42fb0f82d7,6,7,1,1,159741
fb2b34c4fd90e1c9,23,35,12,1,718622
fc9264f6ce60defe,2,3,1,1,103853
fd3057742dbbc583,315,351,36,1,3977967
fd1e3a6bdccd50fe,493,679,186,1,18011920
fd9b3144043c850e,194,206,12,1,2309683
fdf511e22569d84e,369,456,87,1,6952817
fe57729d498e7915,754,1015,261,1,37968147
fea4b1215f5e6a6a,408,533,125,1,14973174
fed8b3897dd08551,2,3,1,1,79626
ff033428f0291064,715,907,192,1,17292728
ff6851576e0e0983,197,255,58,1,4306452
ff7f1090c5093540,253,283,30,1,3374314
ffb69f3a6f970bb5,7,7,0,0,148542
